job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids
Runway AI:f6e8f3fa-0440-484e-92f7-6ae2e67f1d07,Runway AI,"Creative Support Specialist, Enterprise",Remote,Customer Experience,https://jobs.ashbyhq.com/runway-ml/f6e8f3fa-0440-484e-92f7-6ae2e67f1d07,2026-03-17T16:29:08.089+00:00,2026-03-17,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:f6e8f3fa-0440-484e-92f7-6ae2e67f1d07
Runway AI:6da9edec-0ad7-4871-b51f-cc2714688d91,Runway AI,Creative Workflow Architect (Fluent in Japanese),Remote,Marketing & Creative,https://jobs.ashbyhq.com/runway-ml/6da9edec-0ad7-4871-b51f-cc2714688d91,2026-06-03T19:24:42.664+00:00,2026-06-03,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:6da9edec-0ad7-4871-b51f-cc2714688d91
Runway AI:92044f68-4957-4cf0-9590-98952732b219,Runway AI,Design Engineer,Remote,Runway Labs,https://jobs.ashbyhq.com/runway-ml/92044f68-4957-4cf0-9590-98952732b219,2024-02-16T14:13:47.318+00:00,2024-02-16,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:92044f68-4957-4cf0-9590-98952732b219
Runway AI:dc812ced-119a-42b0-9695-5d1fe23b9a35,Runway AI,"Designer, Growth Marketing",Remote,Marketing & Creative,https://jobs.ashbyhq.com/runway-ml/dc812ced-119a-42b0-9695-5d1fe23b9a35,2026-08-19T21:44:27.435+00:00,2026-08-19,2026-08-20T01:43:12+00:00,2026-08-19 18:43 Wed,,false,,,,false,ashby:Runway AI:dc812ced-119a-42b0-9695-5d1fe23b9a35
Runway AI:2da1665a-81c0-4757-a6da-7a875156ce31,Runway AI,Director/ VP Revenue Operations,Remote,Commercial,https://jobs.ashbyhq.com/runway-ml/2da1665a-81c0-4757-a6da-7a875156ce31,2026-06-01T21:06:06.816+00:00,2026-06-01,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:2da1665a-81c0-4757-a6da-7a875156ce31
Runway AI:b5d136bb-4143-400b-914a-0ae7377ad8ed,Runway AI,"Engineering Manager, API",Remote,Engineering,https://jobs.ashbyhq.com/runway-ml/b5d136bb-4143-400b-914a-0ae7377ad8ed,2025-10-15T00:05:08.026+00:00,2025-10-15,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:b5d136bb-4143-400b-914a-0ae7377ad8ed
Runway AI:8656971e-a80c-4882-8cc3-62b92b162077,Runway AI,"Enterprise Account Executive, London",London,Commercial,https://jobs.ashbyhq.com/runway-ml/8656971e-a80c-4882-8cc3-62b92b162077,2026-04-17T22:58:10.653+00:00,2026-04-17,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:8656971e-a80c-4882-8cc3-62b92b162077
Runway AI:0a79e4be-d7ea-4d43-9400-33a23f552b81,Runway AI,Enterprise/Sr. Enterprise Account Executive,Remote,Commercial,https://jobs.ashbyhq.com/runway-ml/0a79e4be-d7ea-4d43-9400-33a23f552b81,2026-07-24T01:24:03.664+00:00,2026-07-24,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:0a79e4be-d7ea-4d43-9400-33a23f552b81
Runway AI:d42a8b81-3fa8-4fc7-8e0c-1647fc58c358,Runway AI,Europe Communications Lead,London,Marketing & Creative,https://jobs.ashbyhq.com/runway-ml/d42a8b81-3fa8-4fc7-8e0c-1647fc58c358,2026-06-11T16:02:23.862+00:00,2026-06-11,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:d42a8b81-3fa8-4fc7-8e0c-1647fc58c358
Runway AI:1c757b83-d669-4100-9ccd-5d50d7a68986,Runway AI,Executive Assistant to Executive Team,"New York, NY",Operations & Partnerships,https://jobs.ashbyhq.com/runway-ml/1c757b83-d669-4100-9ccd-5d50d7a68986,2026-06-09T19:37:35.770+00:00,2026-06-09,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,AI / ML,true,Keyword,49,keyword-only heuristic,false,ashby:Runway AI:1c757b83-d669-4100-9ccd-5d50d7a68986
Runway AI:edf266aa-771c-42f5-bb36-bcd159a41989,Runway AI,"Founding Deployment Lead, Japan",Remote,Commercial,https://jobs.ashbyhq.com/runway-ml/edf266aa-771c-42f5-bb36-bcd159a41989,2026-06-09T14:40:25.948+00:00,2026-06-09,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:edf266aa-771c-42f5-bb36-bcd159a41989
Runway AI:f89f3b6d-8558-4402-b3ac-cb5ee2980326,Runway AI,Founding Developer Relations Lead,Remote,Engineering,https://jobs.ashbyhq.com/runway-ml/f89f3b6d-8558-4402-b3ac-cb5ee2980326,2026-04-17T19:44:04.756+00:00,2026-04-17,2026-07-16T04:17:28+00:00,2026-07-15 21:17 Wed,,false,,,,false,ashby:Runway AI:f89f3b6d-8558-4402-b3ac-cb5ee2980326
